TransactionID,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,TransactionDT,TransactionAmt,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,isFraud
6326,C,3901,176,185,mastercard,224,credit,NotFound,NotFound,>=3027949.25,<125.0,201,297,0,54,0,54,54,137,0,53,151,151,12,9,1
6344,C,3611,500,185,mastercard,224,credit,NotFound,NotFound,>=3027949.25,<125.0,4,3,0,1,0,1,1,1,0,1,1,1,0,0,1
6357,H,1764,158,150,visa,226,debit,315,87,<3027949.25,>=125.0,3,4,0,2,0,3,0,4,0,4,2,0,3,2,1
6370,C,9026,545,185,visa,137,credit,NotFound,NotFound,>=3027949.25,<125.0,5,127,0,4,0,4,4,9,0,6,68,68,4,1,1
6401,C,11628,555,198,mastercard,224,credit,NotFound,NotFound,>=3027949.25,<125.0,6,1,0,0,0,0,0,1,0,1,0,0,0,0,1
6419,W,2560,562,150,visa,162,credit,299,87,>=3027949.25,>=125.0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1
6445,W,7069,111,150,mastercard,166,debit,325,87,>=3027949.25,>=125.0,1,2,0,0,0,3,0,0,1,0,1,0,4,1,1
6455,C,10175,176,185,visa,226,debit,NotFound,NotFound,>=3027949.25,<125.0,1,2,0,1,0,1,1,2,0,2,2,2,0,0,1
6458,C,15063,NotFound,150,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1
6463,W,14259,111,150,visa,226,debit,330,87,>=3027949.25,>=125.0,1,1,0,0,0,2,0,0,1,0,1,0,1,1,1
6491,S,14415,481,150,mastercard,224,credit,330,87,>=3027949.25,<125.0,3,3,0,1,0,0,0,5,0,4,1,0,8,3,1
6498,W,3821,111,150,mastercard,219,credit,126,87,>=3027949.25,>=125.0,1,1,0,0,0,2,0,0,0,0,1,1,2,1,1
6524,W,3507,NotFound,150,visa,226,credit,123,87,<3027949.25,<125.0,6,3,0,0,0,6,0,0,4,0,2,0,14,4,1
6539,C,10086,500,185,mastercard,224,credit,NotFound,NotFound,>=3027949.25,<125.0,6,6,0,2,0,2,2,3,0,1,2,2,2,2,1
6590,C,2256,545,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,169,225,0,49,0,49,49,127,0,47,139,139,12,10,1
6599,C,5812,408,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,12,11,0,6,0,6,6,7,0,7,10,10,2,2,1
6603,C,5812,408,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,3,2,0,1,0,1,1,2,0,2,2,2,0,0,1
6631,W,9400,111,150,mastercard,224,debit,315,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
6637,R,2616,327,150,discover,102,credit,498,87,>=3027949.25,<125.0,2,1,0,1,0,1,0,1,0,1,1,0,0,0,1
6671,R,10486,514,150,mastercard,219,credit,126,87,<3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
6709,W,7508,321,150,visa,226,debit,177,87,>=3027949.25,<125.0,6,11,0,0,0,10,0,0,4,0,2,0,30,6,1
6719,S,11625,111,150,mastercard,203,credit,264,87,>=3027949.25,>=125.0,3,3,0,2,0,0,0,2,0,1,3,0,1,1,1
6738,W,10486,514,150,mastercard,219,credit,204,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
6759,C,9633,130,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,22,26,0,3,0,3,3,3,0,2,1,1,0,0,1
6786,C,10616,583,150,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,41,325,0,37,0,37,37,43,0,64,83,83,149,19,1
6821,C,3643,405,185,visa,137,credit,NotFound,NotFound,>=3027949.25,<125.0,5,4,0,2,0,2,2,3,0,1,4,4,2,2,1
6877,C,15063,NotFound,150,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1
6906,C,3154,408,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1
6922,C,5009,130,185,visa,102,credit,NotFound,NotFound,>=3027949.25,<125.0,2,2,0,1,0,1,1,2,0,1,2,2,1,1,1
6980,W,4272,111,150,visa,226,debit,299,87,>=3027949.25,<125.0,113,111,0,0,83,55,0,0,49,0,92,0,433,60,1
7017,W,7508,321,150,visa,226,debit,428,87,>=3027949.25,>=125.0,3,6,0,0,0,3,0,0,2,0,2,1,8,2,1
7082,C,10876,104,185,visa,137,credit,NotFound,NotFound,>=3027949.25,<125.0,14,4,0,1,0,1,1,2,0,4,4,4,0,0,1
7120,C,9026,545,185,visa,137,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
7143,W,17188,321,150,visa,226,debit,122,87,<3027949.25,>=125.0,5,3,0,0,0,2,0,0,9,0,3,0,17,4,1
7159,W,13623,585,150,visa,226,debit,498,87,>=3027949.25,<125.0,3,15,0,0,0,1,0,0,6,0,2,1,29,2,1
7165,W,8573,442,150,visa,226,credit,204,87,>=3027949.25,<125.0,2,2,0,0,3,0,0,0,1,0,2,0,1,1,1
7172,H,6957,555,150,visa,166,debit,441,87,>=3027949.25,<125.0,3,1,0,1,0,1,0,1,0,1,1,0,1,1,1
7179,W,16668,555,150,visa,195,debit,123,87,<3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
7187,C,10086,500,185,mastercard,224,credit,NotFound,NotFound,>=3027949.25,<125.0,25,41,0,6,0,6,6,12,0,8,8,8,3,3,1
7193,C,15885,545,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,2,3,0,1,0,1,1,2,0,1,1,1,1,1,1
7254,H,9015,520,150,american express,143,credit,231,87,>=3027949.25,>=125.0,4,4,0,1,0,1,0,3,0,2,5,0,2,2,1
7257,W,7585,553,150,visa,226,credit,433,87,>=3027949.25,<125.0,5,7,0,0,1,2,0,0,3,0,3,0,16,3,1
7375,W,8135,247,150,visa,226,credit,299,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7467,C,13832,375,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,70,79,0,17,0,17,17,33,0,16,22,22,2,2,1
7503,C,15063,NotFound,150,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1
7549,C,3643,405,185,visa,137,credit,NotFound,NotFound,>=3027949.25,<125.0,6,9,0,4,0,4,4,5,0,4,5,5,1,1,1
7568,W,17188,321,150,visa,226,debit,299,87,>=3027949.25,>=125.0,1,1,0,0,1,0,0,0,1,0,1,0,2,1,1
7582,C,15063,NotFound,150,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
7608,C,4504,500,185,mastercard,219,credit,NotFound,NotFound,>=3027949.25,>=125.0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1
7616,S,9040,555,150,visa,226,credit,330,87,>=3027949.25,>=125.0,1,1,0,2,0,0,0,1,0,1,1,0,1,1,1
7649,W,12544,321,150,visa,226,debit,476,87,>=3027949.25,<125.0,2,2,0,0,0,3,0,0,1,0,2,0,2,1,1
7665,C,4504,500,185,mastercard,219,credit,NotFound,NotFound,>=3027949.25,<125.0,3,3,0,3,0,3,3,1,0,2,2,2,1,1,1
7680,S,5680,161,150,mastercard,102,credit,123,87,>=3027949.25,<125.0,2,2,0,3,0,0,0,6,0,6,1,0,17,2,1
7688,C,9633,296,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,21,23,0,2,0,2,2,2,0,3,2,2,2,2,1
7698,C,10876,104,185,visa,137,credit,NotFound,NotFound,>=3027949.25,<125.0,31,40,0,4,0,4,4,6,0,4,9,9,1,0,1
7728,W,9500,321,150,visa,226,debit,231,87,>=3027949.25,<125.0,10,5,0,0,14,5,0,0,7,0,5,0,59,8,1
7757,C,9633,296,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,2,13,0,2,0,2,2,3,0,2,4,4,2,1,1
7788,C,13832,375,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,30,33,0,11,0,11,11,9,0,21,4,4,2,2,1
7814,W,10011,319,150,visa,226,debit,476,87,>=3027949.25,>=125.0,3,4,0,0,0,2,0,0,5,0,3,0,5,2,1
7889,C,13413,103,185,visa,137,credit,NotFound,NotFound,>=3027949.25,>=125.0,3,5,0,1,0,1,1,2,0,2,2,2,1,1,1
7894,W,14037,111,150,visa,226,credit,126,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
7957,C,2256,545,185,visa,226,credit,465,60,<3027949.25,<125.0,5,73,0,4,0,4,4,8,0,4,40,40,4,1,1
7977,W,2455,321,150,visa,226,credit,420,87,>=3027949.25,<125.0,62,51,0,0,21,31,0,0,44,0,45,0,80,31,1
7985,W,14426,111,150,mastercard,224,debit,272,87,>=3027949.25,<125.0,1,2,0,0,0,3,0,0,3,0,2,1,3,1,1
7999,C,1064,407,185,visa,102,credit,NotFound,NotFound,>=3027949.25,<125.0,10,6,0,4,0,4,4,6,0,5,6,6,3,3,1
8015,W,6292,298,150,visa,226,debit,203,87,>=3027949.25,<125.0,2,1,0,0,0,0,0,0,2,0,1,0,1,1,1
8070,W,6344,327,150,discover,224,credit,264,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
8103,W,6019,583,150,visa,226,credit,343,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
8170,W,12501,490,150,visa,226,debit,204,87,>=3027949.25,<125.0,5,7,0,0,3,6,0,0,4,0,5,0,11,3,1
8218,W,1893,514,150,mastercard,224,credit,204,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,2,0,1,1,19,1,1
8269,H,2840,541,150,mastercard,117,debit,325,87,>=3027949.25,>=125.0,3,3,0,1,0,1,0,1,0,2,1,0,1,1,1
8311,W,9500,321,150,visa,226,debit,204,87,<3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
8314,C,14276,177,185,mastercard,137,credit,NotFound,NotFound,>=3027949.25,<125.0,8,11,0,5,0,5,5,5,0,5,5,5,1,1,1
8346,C,3867,296,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1
8353,C,4329,238,185,visa,102,credit,NotFound,NotFound,>=3027949.25,<125.0,3,3,0,1,0,1,1,1,0,1,1,1,0,0,1
8410,W,5700,122,150,mastercard,126,debit,330,87,>=3027949.25,<125.0,3,6,0,0,3,2,0,0,3,0,4,0,8,3,1
8458,W,9500,321,150,visa,226,debit,204,87,<3027949.25,>=125.0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1
8474,R,9350,111,150,visa,162,credit,512,87,>=3027949.25,>=125.0,7,7,0,5,0,5,0,5,0,5,7,0,0,0,1
8478,C,11626,176,185,mastercard,137,credit,NotFound,NotFound,>=3027949.25,<125.0,4,4,0,1,0,1,1,2,0,2,3,3,1,1,1
8505,C,11201,103,185,visa,226,debit,NotFound,NotFound,<3027949.25,<125.0,3,1,0,3,0,3,3,2,0,3,3,3,2,1,1
8519,C,5812,408,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,3,3,0,1,0,1,1,3,0,2,3,3,1,1,1
8531,H,15063,514,150,visa,226,credit,204,87,<3027949.25,>=125.0,24,29,0,14,0,12,0,17,0,21,14,0,6,5,1
8620,C,4329,238,185,visa,102,credit,NotFound,NotFound,>=3027949.25,>=125.0,2,3,0,2,0,2,2,2,0,2,2,2,1,1,1
8656,H,7585,553,150,visa,226,credit,299,87,>=3027949.25,<125.0,3,3,0,1,0,1,0,1,0,1,1,0,0,0,1
8681,W,9500,321,150,visa,226,debit,225,87,>=3027949.25,<125.0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1
8708,W,15066,170,150,mastercard,102,credit,181,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
8712,C,9633,130,185,visa,138,debit,NotFound,NotFound,<3027949.25,<125.0,129,126,0,9,0,9,9,36,0,24,28,28,6,4,1
8726,C,9633,130,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,21,22,0,4,0,4,4,1,0,1,3,3,1,1,1
8742,C,2256,545,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,2,1,0,1,0,1,1,1,0,1,1,1,0,0,1
8744,W,16927,310,150,mastercard,224,debit,203,87,>=3027949.25,>=125.0,3,2,0,0,0,1,0,0,1,0,1,0,47,2,1
8843,R,15066,170,150,mastercard,102,credit,143,87,>=3027949.25,>=125.0,15,15,0,9,0,10,0,12,0,10,12,0,1,1,1
8858,W,3178,490,150,visa,226,debit,387,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,1,3,1,1
8946,W,7664,490,150,visa,226,debit,264,87,>=3027949.25,<125.0,1,3,0,0,0,2,0,0,1,0,1,0,6,1,1
8961,R,12695,490,150,visa,226,debit,325,87,>=3027949.25,>=125.0,16,16,0,2,0,1,0,1,0,5,1,0,0,0,1
8967,W,2616,327,150,discover,102,credit,330,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,1,3,1,1
8995,W,3821,111,150,mastercard,219,credit,204,87,>=3027949.25,>=125.0,4,4,0,0,0,5,0,0,2,0,3,0,11,4,1
9089,W,2039,562,150,mastercard,219,credit,272,87,>=3027949.25,>=125.0,4,1,0,0,0,1,0,0,1,0,1,0,2,2,1
9112,W,11162,346,150,mastercard,224,debit,492,87,>=3027949.25,>=125.0,3,1,0,0,1,1,0,0,2,0,1,0,12,3,1
9128,H,1333,170,150,visa,195,credit,330,87,<3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
9156,C,9026,545,185,visa,137,credit,NotFound,NotFound,<3027949.25,<125.0,59,83,0,14,0,14,14,12,0,9,34,34,5,4,1
9223,R,4907,555,144,mastercard,219,credit,536,96,>=3027949.25,<125.0,13,20,0,10,0,11,0,10,0,8,16,0,1,1,1
9265,R,10486,514,150,mastercard,219,credit,126,87,>=3027949.25,<125.0,4,5,0,1,0,1,0,2,0,1,2,0,0,0,1
9299,W,16927,310,150,mastercard,224,debit,203,87,>=3027949.25,>=125.0,5,2,0,0,0,1,0,0,2,0,1,0,54,3,1
9300,H,12650,520,150,american express,190,credit,177,87,>=3027949.25,<125.0,5,5,0,2,0,2,0,1,0,2,4,0,0,0,1
9446,C,7079,545,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,3,3,0,1,0,1,1,3,0,2,2,2,1,1,1
9450,S,9112,250,150,visa,226,debit,441,87,>=3027949.25,<125.0,1,1,0,2,0,0,0,2,0,2,1,0,1,1,1
9493,W,13623,585,150,visa,226,debit,498,87,>=3027949.25,<125.0,3,15,0,0,0,1,0,0,10,0,2,1,36,2,1
9526,W,15095,555,150,visa,226,debit,226,87,>=3027949.25,>=125.0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1
9528,W,17188,321,150,visa,226,debit,299,87,<3027949.25,>=125.0,2,1,0,0,0,1,0,0,1,0,1,0,2,1,1
9568,C,5812,408,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,66,56,0,13,0,13,13,66,0,20,35,35,5,5,1
9585,W,2616,327,150,discover,102,credit,330,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,1,2,1,1
9609,R,8946,556,150,mastercard,137,credit,264,87,>=3027949.25,>=125.0,9,10,0,3,0,3,0,8,0,5,8,0,0,0,1
9621,C,9635,405,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,327,609,0,87,0,87,87,121,0,112,133,133,18,13,1
9651,H,2903,562,150,mastercard,197,credit,343,87,<3027949.25,>=125.0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1
9664,W,7919,194,150,mastercard,166,debit,310,87,>=3027949.25,<125.0,195,194,0,0,117,132,0,0,114,0,146,0,450,160,1
9737,W,13623,585,150,visa,226,debit,498,87,>=3027949.25,<125.0,3,15,0,0,0,1,0,0,6,0,2,1,29,2,1
9762,C,9633,130,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,307,595,0,83,0,83,83,120,0,109,131,131,17,12,1
9776,W,10989,360,150,visa,166,debit,476,87,<3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
9891,C,17188,321,150,visa,226,debit,NotFound,NotFound,<3027949.25,<125.0,33,37,0,16,0,16,16,33,0,10,36,36,1,1,1
9907,C,5812,408,185,mastercard,224,debit,NotFound,NotFound,<3027949.25,<125.0,2,9,0,1,0,1,1,2,0,0,2,2,2,2,1
9922,H,2455,321,150,visa,226,credit,299,87,<3027949.25,>=125.0,1,2,0,2,0,1,0,2,0,1,1,0,2,1,1
9923,W,12970,NotFound,150,visa,166,debit,512,87,>=3027949.25,<125.0,6,6,0,0,0,4,0,0,3,0,4,0,9,4,1
9935,W,17400,174,150,visa,226,debit,123,87,>=3027949.25,<125.0,5,1,0,0,0,6,0,0,2,0,1,0,11,4,1
9953,C,8755,500,185,mastercard,224,credit,NotFound,NotFound,>=3027949.25,<125.0,29,30,0,9,0,9,9,8,0,20,4,4,2,2,1
9957,C,1129,459,185,mastercard,224,credit,NotFound,NotFound,<3027949.25,<125.0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1
9961,W,12501,490,150,visa,226,debit,181,87,>=3027949.25,<125.0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1
9978,H,11233,321,150,visa,195,debit,272,87,>=3027949.25,>=125.0,1,1,0,1,0,1,0,2,0,2,2,0,1,1,1
10000,W,9375,536,150,visa,226,debit,420,87,<3027949.25,<125.0,2,8,0,0,0,4,0,0,1,0,2,0,5,2,1
10007,W,7970,490,150,visa,226,debit,420,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
10053,C,15885,545,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,23,29,0,14,0,14,14,19,0,16,27,27,8,6,1
10067,C,9026,545,185,visa,137,credit,NotFound,NotFound,>=3027949.25,<125.0,4,4,0,1,0,1,1,6,0,4,3,3,3,1,1
10097,W,4029,594,150,visa,226,debit,272,87,<3027949.25,<125.0,3,3,0,0,1,2,0,0,2,0,2,0,20,3,1
10150,H,5056,555,150,visa,226,debit,384,87,<3027949.25,<125.0,17,19,0,12,0,10,0,12,0,14,11,0,6,5,1
10158,W,12932,361,150,visa,226,debit,204,87,>=3027949.25,<125.0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1
10252,W,12932,361,150,visa,226,debit,476,87,>=3027949.25,<125.0,18,17,0,0,0,9,0,0,10,0,12,0,25,8,1
10295,W,2616,327,150,discover,102,credit,204,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1
10321,W,3891,170,150,mastercard,102,credit,264,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,1,2,1,1
10343,C,8755,500,185,mastercard,224,credit,511,60,<3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
10389,W,9175,111,150,visa,226,debit,264,87,>=3027949.25,<125.0,2,3,0,0,0,2,0,0,2,0,2,0,1,1,1
10423,H,8607,399,150,american express,236,credit,512,87,>=3027949.25,>=125.0,1,1,0,2,0,2,0,1,0,1,2,0,1,1,1
10444,W,3821,111,150,mastercard,219,credit,272,87,>=3027949.25,>=125.0,5,3,0,0,0,2,0,0,6,0,3,0,8,3,1
10451,C,4461,375,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,1,2,0,1,0,1,1,1,0,1,1,1,0,0,1
10454,C,5009,296,185,visa,102,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1
10491,C,9026,545,185,visa,137,credit,NotFound,NotFound,>=3027949.25,<125.0,2,1,0,1,0,1,1,1,0,1,1,1,0,0,1
10499,W,17400,174,150,visa,226,debit,123,87,>=3027949.25,<125.0,5,1,0,0,0,6,0,0,2,0,1,0,7,4,1
10504,S,9002,453,150,visa,226,debit,272,87,>=3027949.25,<125.0,3,2,0,1,0,0,0,5,0,3,1,0,76,3,1
10515,R,4141,404,150,mastercard,102,credit,330,87,>=3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
10519,C,13413,103,185,visa,137,credit,NotFound,NotFound,>=3027949.25,<125.0,10,4,0,3,0,3,3,3,0,3,3,3,2,2,1
10525,W,13626,484,150,mastercard,224,credit,337,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
10538,C,15063,NotFound,150,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1
10559,R,4179,555,135,mastercard,NotFound,credit,441,87,>=3027949.25,>=125.0,0,3,0,1,0,1,0,1,0,2,1,0,0,0,1
10630,R,15007,583,150,visa,226,credit,299,87,>=3027949.25,>=125.0,2,2,0,1,0,1,0,1,0,1,1,0,0,0,1
10649,H,15627,239,150,mastercard,224,debit,330,87,>=3027949.25,<125.0,2,2,0,1,0,2,0,2,0,2,2,0,0,0,1
10672,W,8406,264,150,visa,226,debit,441,87,>=3027949.25,>=125.0,2,1,0,0,0,2,0,0,1,0,2,1,4,1,1
10714,C,4504,500,185,mastercard,219,credit,NotFound,NotFound,>=3027949.25,<125.0,5,5,0,1,0,1,1,1,0,1,2,2,1,1,1
10767,C,10568,204,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,5,6,0,1,0,1,2,4,0,4,2,2,3,3,1
10853,C,3154,408,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,15,15,0,4,0,4,4,8,0,5,6,6,2,2,1
10871,C,12616,490,150,visa,NotFound,credit,NotFound,NotFound,>=3027949.25,<125.0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1
10875,C,8755,500,185,mastercard,224,credit,465,60,>=3027949.25,<125.0,2,2,0,1,0,1,1,0,0,0,1,1,1,1,1
10882,C,9633,296,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
10904,S,1675,174,150,visa,226,debit,330,87,>=3027949.25,<125.0,5,2,0,1,0,0,0,2,0,2,2,0,0,0,1
10905,W,15066,170,150,mastercard,102,credit,299,87,>=3027949.25,<125.0,1,3,0,0,0,1,0,0,1,0,1,1,5,1,1
10943,W,1764,158,150,visa,226,debit,315,87,<3027949.25,<125.0,25,12,0,0,48,9,0,0,9,0,9,0,105,21,1
10948,W,9375,536,150,visa,226,debit,420,87,<3027949.25,<125.0,2,5,0,0,0,3,0,0,1,0,2,0,4,2,1
10981,W,10922,444,150,visa,226,debit,143,87,<3027949.25,<125.0,4,2,0,0,0,3,0,0,1,0,3,0,4,2,1
11051,C,8755,500,185,mastercard,224,credit,NotFound,NotFound,<3027949.25,<125.0,122,338,0,70,0,70,70,65,0,86,126,126,175,35,1
11053,W,9500,321,150,visa,226,debit,330,87,>=3027949.25,>=125.0,1,4,0,0,0,1,0,0,1,0,1,1,3,1,1
11082,C,15885,545,185,visa,138,debit,NotFound,NotFound,>=3027949.25,>=125.0,128,186,0,20,0,20,20,97,0,43,75,75,8,5,1
11092,C,15885,545,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,16,8,0,3,0,3,4,2,0,3,7,7,1,1,1
11156,C,4461,375,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,22,15,0,5,0,5,5,5,0,4,5,5,2,2,1
11186,C,5812,408,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,11,4,0,3,0,3,3,3,0,3,3,3,2,2,1
11226,C,12616,490,150,visa,NotFound,credit,NotFound,NotFound,<3027949.25,>=125.0,5,37,0,19,0,19,19,12,0,9,14,14,1,1,1
11236,R,3698,555,150,visa,162,credit,299,87,>=3027949.25,>=125.0,70,89,0,41,0,44,0,35,0,22,48,0,35,29,1
11245,C,14276,177,185,mastercard,137,credit,NotFound,NotFound,>=3027949.25,<125.0,3,3,0,1,0,1,1,0,0,0,1,1,0,0,1
11253,W,1893,514,150,mastercard,224,credit,204,87,<3027949.25,<125.0,1,1,0,0,0,1,0,0,2,0,1,0,5,1,1
11293,W,17568,321,150,visa,226,debit,126,87,>=3027949.25,>=125.0,5,2,0,0,0,2,0,0,1,0,2,0,15,5,1
11360,C,15885,545,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,59,83,0,14,0,14,14,13,0,9,34,34,5,4,1
11381,C,2256,545,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,320,608,0,87,0,87,87,121,0,112,132,132,18,13,1
11408,C,6859,266,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
11463,W,15066,170,150,mastercard,102,credit,325,87,>=3027949.25,<125.0,1,1,0,0,0,0,0,0,1,0,1,1,3,1,1
11482,W,6019,583,150,visa,226,credit,325,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,2,1,1
11483,W,9891,583,150,visa,226,credit,387,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
11581,S,8801,512,150,mastercard,195,credit,441,87,>=3027949.25,<125.0,2,2,0,2,0,0,0,2,0,4,2,0,4,2,1
11582,W,11233,321,150,visa,195,debit,325,87,>=3027949.25,<125.0,1,1,0,0,0,4,0,0,1,0,1,0,17,1,1
11607,W,3121,555,150,visa,226,debit,337,87,>=3027949.25,>=125.0,9,4,0,0,0,3,0,0,3,0,4,1,31,6,1
11622,W,6019,583,150,visa,226,credit,325,87,<3027949.25,>=125.0,5,2,0,0,0,6,0,0,5,0,1,0,6,2,1
11653,W,9500,321,150,visa,226,debit,272,87,<3027949.25,>=125.0,1,3,0,0,0,1,0,0,3,0,1,0,5,1,1
11709,W,2616,327,150,discover,102,credit,204,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1
11717,C,1976,545,185,visa,102,credit,NotFound,NotFound,>=3027949.25,<125.0,3,1,0,1,0,1,1,3,0,1,1,1,0,0,1
11728,R,16075,514,150,mastercard,102,credit,324,87,>=3027949.25,>=125.0,2,2,0,1,0,1,0,1,0,1,2,0,0,0,1
11752,W,7664,490,150,visa,226,debit,264,87,>=3027949.25,<125.0,9,12,0,0,14,6,0,0,5,0,6,0,65,8,1
11758,S,15066,170,150,mastercard,102,credit,330,87,>=3027949.25,<125.0,3,4,0,3,0,0,0,3,0,6,3,0,6,3,1
11810,C,3867,130,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,7,12,0,3,0,3,3,2,0,2,3,3,1,1,1
11845,C,15890,545,185,visa,195,debit,NotFound,NotFound,>=3027949.25,<125.0,17,8,0,3,0,3,4,2,0,3,7,7,1,1,1
11945,C,10876,104,185,visa,137,credit,NotFound,NotFound,>=3027949.25,<125.0,5,8,0,0,0,0,1,2,0,5,2,2,0,0,1
11978,W,11233,321,150,visa,195,debit,325,87,<3027949.25,<125.0,1,1,0,0,0,4,0,0,1,0,1,0,17,1,1
11988,W,17480,528,150,visa,226,credit,191,87,>=3027949.25,>=125.0,1,3,0,0,0,5,0,0,1,0,2,0,3,1,1
